age,Occupation,purchase_1,purchase_2,purchase_3,purchase_4,purchase_5
46,20,4895,3038,157,12659,128
40,3,425,5324,2436,23602,5857
33,6,4774,8349,2257,2998,2569
25,11,4946,9722,761,2030,14439
22,6,3382,6751,997,20857,7596
63,1,772,8802,1375,8097,8555
54,8,4928,5174,980,12970,6781
58,17,4110,7834,864,12430,8700
61,18,4286,519,2322,3378,10137
30,5,124,533,139,1228,2635
53,11,2553,6113,1671,5717,12719
62,2,745,8733,124,13558,13436
70,14,4495,4309,2152,24412,14058
17,17,1858,9079,22,19135,3436
67,10,2225,1548,1000,17264,9178
45,11,3036,9169,1448,10293,13910
16,18,4636,4250,506,7350,9012
47,13,4945,2788,2452,9447,3817
31,11,1736,3848,1619,21845,9829
37,6,1071,6783,570,12550,13703
21,10,352,3689,1689,20843,13179
22,19,4153,2719,851,5667,13954
27,12,4460,4929,254,19231,6973
27,6,2012,9587,2206,16800,11195
52,4,1092,8035,96,15061,8798
19,3,3688,2090,267,23484,4013
42,16,3867,8809,1866,22188,3052
33,10,2714,7816,1790,14554,10808
63,16,2934,9847,1958,721,12909
41,4,2010,3315,1798,11154,3220
21,20,17,649,731,22991,1062
49,10,995,9419,2322,4025,891
63,8,3051,9120,1159,7611,6967
50,5,2950,7863,2026,1033,12508
27,18,260,4655,970,12218,4365
42,15,2474,3376,773,3162,4198
46,12,2892,6787,1198,13899,6772
35,13,2654,4365,1368,13340,552
61,17,3210,5357,1776,2295,8678
31,13,522,7463,445,8219,9074
28,9,4459,9439,657,24568,1621
20,17,1611,7471,1136,5676,45
19,13,3312,1694,1925,16975,10348
37,10,4238,8298,1936,18394,5617
70,3,1134,6396,1854,1662,3539
34,9,3303,6949,1559,18030,14555
21,11,94,19,2233,17745,14413
32,10,744,5702,1284,6319,13163
54,17,2773,6522,254,6434,8279
20,6,1954,3941,355,8430,342
56,1,4799,6092,484,3908,2704
65,17,1122,9079,2408,24445,14350
39,5,2216,7224,1400,4815,5476
48,7,3262,3500,2267,23721,6609
16,3,1734,1405,83,4530,8578
20,1,1302,406,1713,976,4184
35,12,606,662,2409,20947,3500
37,10,2575,3642,2288,11578,1544
44,6,3013,1390,2365,8060,6775
44,14,1272,1528,182,8178,9521
36,1,1322,5451,1303,24492,10386
54,1,3486,8793,551,2101,9737
63,15,1623,2042,1905,7578,8207
21,20,1038,4091,19,21127,8891
51,14,218,1674,1858,8208,8043
17,4,1458,308,178,20117,11474
34,18,500,7706,865,11116,1706
52,15,2109,3928,134,8386,10700
70,20,2471,4326,1239,19476,4642
38,19,460,8989,691,14561,146
67,7,2019,6023,2402,19967,10101
34,9,1207,4731,489,14628,4815
37,17,587,562,2321,24237,9713
55,9,4984,2598,1613,13241,719
43,3,4405,7018,1813,6347,10085
41,18,4208,5068,343,7472,2704
62,14,3261,9818,1045,22651,8465
17,15,2191,3601,53,5739,9494
19,7,3604,9559,566,18926,359
70,10,2243,9580,878,1146,9337
59,3,3073,1228,1263,24872,8121
61,13,1533,903,212,19578,1788
37,19,324,6424,1038,4729,13290
57,13,3209,7297,1459,10146,7672
27,7,521,2126,271,10859,14426
54,18,2217,2591,831,9436,572
54,6,4862,7985,2471,3297,3560
32,12,3386,9846,1842,7172,13641
24,8,1636,8523,427,18114,7608
61,1,562,9696,1365,15228,11191
41,8,3178,8819,738,17009,4411
56,18,3131,6489,1559,5362,12451
26,8,4107,4418,490,9453,1214
24,1,1367,8884,884,17315,13836
24,9,4100,6216,1681,17384,2579
24,6,3505,3222,1709,16533,6209
56,12,3802,3513,1944,15178,13396
52,17,4507,1268,960,13666,2676
49,9,2263,7300,1581,23775,8322
59,16,2773,6540,444,15557,5769
65,12,4679,9778,2242,4965,10074
21,10,4816,5861,1408,17000,12331
48,13,1221,1485,1803,16534,3514
32,19,2430,8312,292,5769,2590
31,11,3223,3099,1255,23271,9952
37,4,661,1086,1975,13334,1137
25,7,2548,1121,99,23062,14100
44,17,673,3184,14,18975,8684
17,4,3022,3009,1411,12168,7778
46,5,1846,9500,390,22604,10316
48,3,2182,1605,649,17748,5657
27,18,2772,6001,1626,7861,10892
43,12,4124,393,1907,15123,4271
50,15,3194,9699,2,2404,1149
19,17,2517,2705,1244,7530,703
54,8,1388,3803,2171,20704,12354
38,16,4964,2962,1909,20210,12747
25,7,2286,3458,1413,12913,11623
65,11,6,5881,1181,11667,5016
62,12,504,9687,37,16280,10791
50,8,3268,8047,895,5303,11710
54,15,779,9435,1625,13676,13326
67,11,3449,7291,1087,2904,843
46,9,1417,7951,522,9723,3295
53,17,3355,9797,2119,23249,13357
49,18,3937,8507,1434,16783,9393
27,8,386,6261,2464,1808,12580
39,12,3002,9342,1226,18381,2792
33,10,100,166,1958,1636,1085
48,1,3309,3980,1628,6763,6540
57,18,129,7259,383,21949,6472
57,14,1571,752,1539,7124,13256
44,20,2068,1548,44,11577,12266
69,11,185,8404,540,14925,7455
31,10,339,2255,2357,3819,912
58,16,3445,5930,2252,15769,9916
34,11,3349,2313,2129,7716,5547
67,11,1717,7433,2063,11437,10503
55,4,34,8408,1196,14212,10330
18,14,3041,430,2148,12208,12325
60,18,348,7432,1189,24108,8450
41,12,1075,6469,2421,13695,3752
48,6,858,8193,2021,11231,11555
48,17,3635,5303,2353,12758,5221
21,9,1587,5026,66,16669,12498
60,10,3123,9112,5,15728,10637
68,15,1678,4631,1997,11078,1275
60,6,1907,7181,496,24029,13830
44,8,4395,6485,2425,15679,4656
69,16,1157,5050,1927,14083,9680
28,5,4964,8144,1379,21832,12915
46,10,4125,5660,227,265,9813
47,19,4348,4870,2303,13875,1154
50,13,4458,1015,2226,518,7769
39,1,908,721,1576,2020,8668
20,19,4857,3535,644,17565,5134
59,3,1116,8813,303,11561,4672
44,12,4672,8015,1991,22693,5900
54,7,3058,7496,460,14770,10726
25,16,3189,7214,899,13556,9646
17,16,781,5820,973,23686,7851
70,8,3840,7090,1227,23902,8361
53,7,1375,3572,730,19922,14215
29,2,554,2460,824,854,9674
64,3,3307,8397,794,14571,8351
69,4,3765,2392,447,5960,11862
41,1,4108,6526,222,8108,10857
18,7,175,4734,8,12524,2798
27,17,4617,6936,620,22497,5223
21,17,2109,6677,2157,15669,699
46,1,2310,877,289,24888,2835
30,1,1559,1892,1370,8659,5553
27,18,4858,8751,2284,15470,11535
30,7,4857,1290,102,6393,14143
29,18,4066,9336,410,8467,2272
53,13,530,2768,1022,6149,3354
41,16,3064,7886,1624,6834,972
24,3,2004,5921,171,6234,5502
18,12,54,6508,205,3789,1937
17,12,4582,3345,1092,10148,2029
24,17,1339,2613,1809,1148,2109
24,9,987,8376,116,18864,4541
62,14,1096,2831,1305,5580,9488
50,16,959,5072,2140,20085,4784
35,6,609,3966,1819,15362,6132
69,6,2672,3210,553,9321,9364
64,3,2813,2941,2067,17090,8174
68,6,1825,9139,693,700,13089
56,8,2375,9622,990,18582,12542
59,2,3766,784,710,24038,14857
20,18,4226,8819,92,8721,12701
38,14,3873,2782,25,1075,13012
48,4,1597,1536,442,9161,8804
37,1,563,1348,42,5814,9989
30,8,1440,1887,1382,23756,5569
41,4,3167,554,1390,3935,14308
35,6,665,110,1861,18984,2410
39,5,1375,7490,1160,21915,2799
50,17,1774,7403,1576,18381,13185
32,18,2637,8129,1859,2316,9811
41,9,1515,2369,416,13217,10081
65,14,624,149,2210,21517,7782
56,11,1176,3846,826,8818,396
55,19,2709,7450,408,17835,4179
46,10,2661,6190,241,6942,7587
39,3,3739,4642,2189,18782,5357
66,1,1780,7131,1153,4102,8036
21,9,4275,5455,225,9735,9081
70,5,2790,9229,856,13589,8277
66,2,87,5562,1540,9245,13721
59,6,4525,2619,1976,2805,7014
50,16,1005,5316,1919,11688,11333
66,12,3033,4297,339,21093,5263
64,13,2947,7249,2470,20224,11105
65,14,720,6259,1562,21630,1712
36,15,4034,7424,1670,1535,1857
36,1,444,4084,2434,9358,3647
30,3,3758,7255,2165,16803,14730
55,8,2988,2625,2097,12000,14061
30,4,3408,8651,1398,4378,4363
37,5,1363,477,657,5794,13188
50,19,3178,9945,1196,3994,5162
68,12,743,5505,2201,17394,14559
58,9,1028,8766,657,8590,12745
57,12,1948,7853,2389,3630,11618
54,3,79,2733,1470,8827,14102
41,9,4122,4692,668,3409,10435
61,9,4713,2089,2428,6065,10853
62,15,4058,5490,878,9770,4325
27,11,1478,7397,1131,14119,6652
20,10,3417,4062,485,3418,11307
69,3,230,3003,1289,5329,2606
55,16,4210,955,895,22674,1873
64,14,3660,3339,1368,8127,10659
26,2,4572,2490,825,5393,11865
47,5,223,3425,1412,10844,9504
65,4,4865,5654,1098,18499,5669
29,15,4397,2586,83,957,10324
34,20,3021,2117,462,20775,2586
66,5,1476,2285,290,12179,9563
66,5,4424,757,346,18649,11488
32,17,1839,2697,99,23970,13086
66,3,350,5135,1956,5881,4717
23,2,1495,1325,2331,23272,1388
58,7,862,5080,327,20572,34
16,3,2709,1033,1176,24869,5291
54,16,101,3869,1522,7065,14339
22,2,4881,5954,1701,19137,3062
58,6,2342,7111,1890,24866,7170
60,2,106,4392,1993,2773,2494
40,15,3303,9524,946,18832,1249
19,17,2283,9482,631,2521,13239
29,9,3658,2970,1851,20272,5966
23,3,3613,5128,2324,2141,1288
62,17,863,7511,1307,16575,10315
24,14,3782,8533,182,21598,9472
21,4,4445,3077,2489,16005,2680
29,15,2199,883,2257,20353,7458
19,11,3543,8120,1510,12866,9804
32,18,4507,3801,523,20636,3820
57,13,2984,5886,1158,11407,1548
41,19,684,716,1968,1548,13279
48,3,516,7800,967,12310,98
58,7,488,9587,76,21902,8620
61,12,2580,4834,1606,10857,9737
61,1,4722,8763,1834,16921,347
22,14,322,5836,1890,7307,10746
68,15,4094,8174,160,2725,9164
67,6,497,3604,821,9125,9714
50,10,4377,4456,1794,11303,3823
27,12,3707,2509,1380,2475,13777
50,12,444,5525,712,13218,13842
41,18,1706,3732,1345,7804,11879
20,3,267,1187,340,152,7535
17,18,816,6670,274,17885,10911
28,11,2667,6883,194,17488,9162
32,19,3731,1265,1519,11998,5190
48,13,2557,7711,516,6777,418
58,3,4070,5857,2348,225,6923
19,9,1132,8793,980,18582,10172
21,10,596,5357,1971,2941,14709
42,11,1798,8565,61,6959,10797
41,3,2553,5044,1281,14081,5329
27,16,3851,3896,489,4981,6153
60,8,4901,8184,2319,24784,9706
23,1,3021,2395,973,15061,4109
41,13,3624,4671,623,4195,8502
52,2,4416,6452,1375,2799,14960
20,20,3421,9558,430,611,5688
58,19,452,2513,1148,9331,1535
63,12,309,8660,2452,4445,10677
51,17,2895,5663,1960,15366,9874
53,17,2605,2809,926,15844,13429
20,5,273,5208,999,6045,13289
19,7,453,4817,1823,16703,2188
57,11,1862,4909,1275,20941,9547
42,14,3900,7237,989,11266,4879
21,14,4068,7563,177,1126,10809
17,3,4145,4087,2201,6579,4144
53,13,2222,3142,532,14368,11709
25,20,889,2028,543,19266,5957
18,7,1882,6186,2267,9022,2899
68,9,441,1996,596,17929,8519
67,3,2119,5763,684,20662,5893
17,12,4294,3148,121,17928,7932
23,18,2144,3467,1087,4097,11934
68,1,1658,4634,2499,19586,3229
16,3,831,9758,306,1995,2112
52,5,3413,6186,1108,24933,1920
33,14,316,5759,8,3213,9895
22,8,3810,8206,2080,20776,5501
37,11,4161,7855,1287,11925,7622
31,19,2525,4146,174,14141,2483
34,15,1520,3274,34,18698,14859
16,4,3653,3543,1153,3732,179
65,11,1054,9178,1111,14545,14473
29,1,1658,3414,2127,14038,13035
69,11,3205,1240,1715,7749,3616
25,20,1954,8989,275,2408,3124
49,17,3761,9332,1126,1423,9724
55,3,2129,4395,269,13716,10603
34,5,1904,2977,222,8458,7586
44,14,4941,5970,1451,422,7021
20,12,3309,5700,400,15391,10945
44,17,2890,3699,301,1114,14390
58,8,2995,3173,2256,15493,10778
24,4,1497,6545,1907,3692,7891
32,11,3266,5841,1520,10258,11971
58,12,4793,829,2275,6758,5799
29,2,3409,222,650,4751,1516
18,10,1210,9670,1985,21191,1016
54,17,2168,8259,2394,23782,4022
26,15,3302,3818,998,15002,12030
45,2,2150,4698,2318,16474,10144
61,3,2029,9016,1610,14313,8901
22,20,119,6100,1570,6435,12539
36,2,977,1359,582,23625,12056
55,13,3926,7129,277,21186,8034
20,3,2035,7755,909,7184,4749
63,18,318,7880,1922,15786,2314
30,15,3626,8184,1141,10002,2766
66,10,4921,2894,2181,19296,1635
18,8,3015,6054,662,17405,8820
49,1,1465,940,267,20023,11824
35,3,2873,3402,267,20317,5674
30,8,1983,5523,114,14854,3500
18,2,2672,6693,1494,9364,8946
36,10,1372,9447,2254,8133,5238
32,11,4051,5583,535,20343,4615
61,20,398,9805,1661,8746,8519
58,4,4916,3669,75,9719,5033
36,3,4349,380,1468,19461,3409
66,1,837,9508,1000,6504,2822
67,1,1884,8483,215,10143,2506
38,1,2168,5335,995,6603,10401
54,20,3750,1476,2432,15978,8001
44,18,3166,4629,2025,13724,7764
49,18,3715,8764,1065,8728,7777
50,19,809,6128,1459,12117,12071
32,13,3634,324,618,2230,14109
30,5,2622,7456,1539,2414,8755
31,17,2170,860,1104,3346,2390
65,11,9,8958,1012,19907,14940
45,6,4761,9980,2318,5599,11446
62,20,3638,7892,1751,4042,10902
32,18,4060,5418,710,8352,2339
30,3,2155,1120,2,17188,14691
33,3,4857,1634,774,6447,4027
51,11,2901,3828,2194,6615,121
22,16,4275,7480,872,11150,4181
60,11,3731,507,703,21682,7757
32,16,2977,7530,1091,497,142
20,11,2510,9673,1399,5582,6043
62,9,602,5702,625,4484,13495
31,1,3274,1614,580,2873,5315
45,6,645,8232,1615,3698,8193
18,20,628,2310,799,6371,13554
29,3,1866,6263,1617,7210,14492
42,7,3080,2784,1593,19885,7613
37,12,4890,2911,320,132,13369
26,8,4185,9513,1182,896,4475
65,8,1182,9125,1106,24534,5101
36,12,1002,7673,1272,6076,13065
41,18,2105,940,523,3204,1268
22,2,288,5686,1884,6416,6252
16,19,2786,2917,116,11184,10647
50,12,1296,3480,1239,21474,1706
25,1,3825,9541,760,7045,821
68,19,3611,2642,826,11606,10043
36,2,2375,4158,778,20044,2440
38,10,2958,2157,592,21123,1708
34,3,4076,9766,400,17038,2878
38,1,610,17,1378,13293,8019
21,9,4364,7774,688,6791,5897
16,17,3174,6355,1342,3574,3474
64,19,2983,5026,1736,2270,12491
49,6,1844,4683,670,7441,6020
62,17,3654,5742,452,11470,2083
38,18,2806,5568,90,14978,2594
47,14,1907,7688,714,23077,13417
25,10,3040,4549,873,13775,13263
56,15,2450,1377,470,20346,13069
66,7,3867,4290,1730,20828,12342
67,3,835,2272,2426,22527,616
65,10,3386,372,1270,21489,6111
39,20,3462,6085,228,4530,11893
63,15,3269,9299,155,24927,10826
56,19,2009,7053,810,15450,70
22,12,3397,9217,2275,11272,5669
19,10,198,9841,226,19364,7115
19,13,1725,1840,1660,15776,12094
24,9,3243,5177,1181,13998,976
66,12,2072,3273,1822,4712,10383
30,15,2810,6428,1668,7988,853
22,18,17,2315,1635,6051,5564
57,13,4477,6326,581,7072,8173
29,3,569,9093,2098,22496,1404
49,14,3393,5903,2219,1244,2835
65,16,2055,688,1916,24179,5134
27,17,2243,5646,325,12009,449
62,19,1509,2278,2342,15798,13024
34,19,921,4837,1300,24016,9926
48,2,2882,474,1058,1055,5978
57,4,1190,7185,1646,18973,4572
41,16,2464,6713,172,840,9224
51,9,4070,5718,1144,23638,10028
70,19,3235,5476,1412,9432,8925
44,19,25,4010,2446,9994,1658
52,2,4183,8517,707,2762,14360
46,3,4358,8329,635,22464,12473
69,19,892,9909,354,6579,240
45,11,4512,4901,2464,23799,9043
53,15,3846,4235,1643,22868,9322
41,20,817,3591,122,5758,4998
22,17,4639,4670,464,14159,13451
35,18,297,3904,517,2715,4117
54,20,2134,5559,2393,19461,8832
56,7,34,8181,1647,23891,7055
37,20,1766,3321,1143,5159,12285
27,6,4163,4599,1281,16883,10865
60,15,215,8839,1797,2421,14792
49,8,842,2429,1264,23327,3587
48,8,3556,867,159,6089,737
66,19,4705,644,1705,16556,10660
63,15,415,8742,1775,15740,1031
28,14,3537,9439,480,10395,13962
46,20,4950,9252,164,4140,13537
39,14,2258,3356,1500,16390,1914
66,18,3118,1463,281,14737,3368
48,19,4716,7592,834,4522,10205
33,8,4992,3364,386,8826,8605
22,1,3240,1343,728,5681,14600
53,1,98,2915,2429,22132,2458
39,15,1642,9044,2111,20411,11523
16,13,2455,8438,1178,1741,1758
44,9,4354,7339,2071,9757,6982
68,17,259,9378,2309,14274,11006
70,18,1708,7273,359,22508,2811
19,6,1047,787,587,3818,907
28,2,2577,6162,2291,16035,2851
62,2,2768,2979,1473,13257,8279
20,20,4505,6087,1188,21919,4508
28,8,1002,3416,1931,4526,7306
69,5,2863,1648,1868,24402,3762
33,16,3129,9301,1096,13123,10549
54,11,1866,5975,404,4543,14165
22,13,907,7160,811,3871,10826
47,20,4593,4277,157,15224,1643
26,4,1407,4360,1905,7500,12371
44,15,1408,552,2028,2891,9427
44,18,1210,1062,584,3600,6567
39,7,2650,1385,874,24238,10891
56,7,4506,8847,2244,17743,6876
23,8,3964,8357,833,14393,4119
40,12,2446,5190,2314,4806,5092
42,3,3962,1653,2183,16095,8616
42,14,3206,9145,1571,17812,8599
37,3,4174,4798,2295,15648,12704
19,11,3715,5398,1857,14362,12854
30,17,4103,4369,408,1807,2033
49,12,4023,5934,1579,10890,11890
40,7,723,1582,2087,432,11560
31,8,1443,9188,1796,17747,9594
37,9,1913,7835,2260,2173,2856
31,17,1553,2557,1316,14257,8218
49,16,2245,6305,1498,21355,4415
22,20,621,18,1450,24978,7987
48,14,3884,983,11,13925,9767
54,16,690,8035,524,15031,6848
33,2,2433,9300,1201,8205,2748
59,20,706,7647,1318,4058,9824
48,20,4152,4019,1957,22991,3599
39,9,451,6158,2150,20057,5034
67,4,4925,4612,1810,15968,1797
56,8,4034,3730,2017,24862,3876
24,9,484,9500,384,20314,10372
31,4,4637,6956,2294,5505,3772
22,19,3434,5215,1270,19508,8692
43,6,3296,6798,2320,20349,3738
68,20,851,324,1469,9090,11957
33,14,3685,870,971,5849,5361
37,16,3357,8318,2063,11993,14300
24,11,4465,6196,549,442,6109
21,17,1209,9397,177,15735,6220
28,10,179,125,1841,4487,13720
34,2,3123,1490,110,9606,4288
61,4,2000,5416,1282,12807,13981
26,9,349,2471,128,10245,11095
56,17,2437,4703,55,11287,11127
36,14,517,6506,1678,22087,9806
18,5,1384,2941,285,2079,3836
21,4,1240,8234,49,6867,360
36,1,2205,5140,309,181,740
28,19,1779,7135,1919,22405,3744
52,14,3822,6015,2023,15014,10620
55,17,66,1081,927,10107,13752
27,17,1060,4893,154,13277,4364
70,10,3516,5925,1442,19376,2760
64,3,3546,224,2192,21280,8137
28,16,2772,4897,2475,22333,13255
36,7,1323,3524,1122,24842,9228
56,11,881,6502,681,10490,11383
58,15,3039,5319,452,12191,10401
36,5,3935,3614,1250,17810,3165
56,17,4521,2598,423,16512,6101
69,3,4352,7139,1459,7627,12540
30,8,1813,6963,1405,18594,697
65,17,2129,6157,1611,22124,2486
59,6,2144,14,2477,10408,14976
56,1,2165,3703,142,11062,12687
64,20,1770,3036,1046,24509,14762
24,7,2348,3606,227,13086,12407
31,3,944,4017,471,20104,4297
69,9,3613,5967,2105,10487,1476
27,11,4568,7310,2154,1594,14158
36,3,1749,901,878,14410,132
21,20,3808,5810,660,16106,2663
57,3,3903,1492,470,12420,6104
38,1,3728,3551,1146,3998,12410
61,7,3255,9127,671,17283,3457
16,19,1995,6998,2275,15209,4938
18,4,3647,434,372,18185,13628
61,19,3182,3079,1877,17684,2745
68,8,4629,2312,1780,10010,8270
38,9,2486,6014,1110,3522,13523
69,1,832,2718,1511,10024,3796
28,5,2040,8591,1194,1446,3487
67,14,500,2186,2268,10938,5527
50,17,1351,6364,315,6248,10750
31,10,1,975,1785,10828,2839
19,11,2373,8674,2495,23784,9003
22,1,739,7810,1762,1069,11083
32,9,315,859,1585,11492,8250
67,1,3498,3230,2168,3349,11524
41,18,4810,3427,464,2232,853
62,6,1499,2289,974,847,2396
67,18,925,312,682,1080,4164
16,19,1322,2831,1338,12714,172
33,5,3641,599,2114,21394,14034
69,19,511,3927,1071,19518,4213
33,18,1933,6393,2012,20560,1439
48,13,4342,8961,1638,12658,11132
43,3,4098,2385,2379,8626,2707
27,20,3259,6900,10,7486,11583
54,7,730,45,714,24250,5934
56,7,4745,8967,1915,4643,6601
35,11,3191,4208,1570,1205,548
48,15,4787,9571,1690,7986,4295
68,14,2473,8941,699,1642,2662
61,14,4062,8931,1766,22173,2641
29,7,645,1682,2293,3183,11930
21,6,3275,4066,2358,22716,6999
59,2,189,8168,997,204,7960
48,8,4559,7007,260,198,3361
63,18,3899,6141,1101,8819,11047
49,16,4959,3622,245,7946,11077
39,19,3313,7892,33,5011,2418
17,1,2464,5125,1558,8438,6845
69,17,4469,3682,1573,19538,10589
33,11,2028,1085,1708,19894,681
70,3,699,6778,2081,8522,3028
34,14,1938,3135,102,10866,11396
36,7,2426,7656,2230,11281,2810
62,15,2891,7844,1446,22938,2429
49,3,3518,4197,1334,14704,5471
39,7,2382,3318,578,21787,2817
27,9,1963,6662,858,2122,6830
21,3,2460,9293,683,14581,3969
37,2,4134,5369,279,2213,3599
53,2,766,2371,705,11919,6694
50,17,3930,4331,1051,23758,7651
41,15,2191,7841,86,7125,6245
51,5,1713,8320,1866,24034,481
66,19,2872,2573,1144,20332,12728
53,9,125,4063,156,8133,1714
44,2,4732,4742,1341,17530,6650
19,9,485,3133,69,22409,12508
22,8,21,2071,235,8765,5464
58,19,1844,4511,487,9928,12762
61,15,4860,3067,2063,8629,12211
46,19,4489,7515,1491,20773,4693
37,4,3680,1151,679,19024,2373
42,9,4727,861,657,21820,12726
70,8,3835,2793,1491,6593,5068
23,4,2497,8358,2441,12206,1004
65,11,4983,4023,1029,732,13203
33,9,3434,9982,966,20376,13200
31,2,2625,350,1876,18751,11538
36,9,3735,982,740,714,2927
16,12,3046,2305,2305,4721,4094
57,15,4135,5027,1129,9399,6065
45,8,804,7058,148,22205,11039
68,6,4360,2220,1775,17630,5392
67,20,4387,8580,960,2900,14492
47,7,4283,2091,2405,4768,4891
65,14,1698,5231,1591,22808,14305
21,3,379,4619,585,12979,12879
26,11,1130,2987,1867,20937,2724
48,15,91,3919,1831,4584,10640
33,1,4090,803,2146,23560,11517
53,12,4679,5453,1565,17557,14593
33,3,2479,6149,1085,21152,12396
27,19,4723,4149,2186,17287,60
54,18,3778,7277,642,10960,7035
59,11,4546,1282,959,6069,3522
70,6,667,3646,2128,19357,7893
52,19,4576,2337,2336,5131,3306
50,6,1184,7180,750,12842,7675
35,13,685,1682,52,21596,7009
69,19,1465,241,264,24263,7550
16,17,877,3152,84,22821,5418
67,10,1394,575,1503,14082,2556
33,15,2096,6505,1930,23082,10937
24,9,3172,4099,514,8569,1174
16,11,1103,5485,2208,21049,1817
21,16,3062,4441,796,18606,3309
54,7,4815,478,2454,7407,10578
32,5,4477,769,2001,5450,2273
37,19,2839,7071,1603,16345,10325
58,20,4418,2683,1325,14901,3920
32,5,4206,464,267,10563,13395
16,15,3510,1847,516,12552,11521
23,15,2395,6171,231,22568,8566
33,3,2119,3044,2478,8419,4122
20,18,33,3767,1882,6929,11876
67,4,4301,6652,2213,4735,9407
31,5,4811,3809,2098,14538,7129
37,3,4019,42,947,5351,1584
64,4,279,8005,18,21146,2375
54,2,2206,7368,2477,10921,11920
69,13,723,9230,554,24386,12382
23,20,3599,6690,1638,11422,11031
33,14,2049,9164,1043,17512,5448
48,5,2806,6177,1547,6944,11127
44,5,2738,5848,1027,1406,14113
60,5,1898,5773,1191,15058,6849
42,15,2088,2170,240,9750,12357
